"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-20T00:00:00.0000000,2019-04-20T06:35:57.3825769Z,0,2019-04-20T06:35:57.3540000Z,"WeatherStation","70E9DA61","E4E4956059946735",31.799999237060547,1001.109130859375,66.9000015258789,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:36:27.7377866Z,0,2019-04-20T06:36:27.6060000Z,"WeatherStation","70E9DA61","F8952EF2B9F09006",31.899999618530273,1001.1396484375,66.4000015258789,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:36:57.9793483Z,0,2019-04-20T06:36:57.8490000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1001.1220703125,66.800003051757813,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:37:28.2337732Z,0,2019-04-20T06:37:28.1000000Z,"WeatherStation","70E9DA61","A7D7F20300D69348",31.799999237060547,1001.084228515625,66.800003051757813,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:37:58.4366442Z,0,2019-04-20T06:37:58.3490000Z,"WeatherStation","70E9DA61","E4E4956059946735",31.799999237060547,1001.127197265625,66.699996948242188,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:38:28.6558623Z,0,2019-04-20T06:38:28.6010000Z,"WeatherStation","70E9DA61","4E2444D1DC0EF5DE",32,1001.115478515625,66.699996948242188,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:38:58.9824532Z,0,2019-04-20T06:38:58.8520000Z,"WeatherStation","70E9DA61","A7D7F20300D69348",31.799999237060547,1001.07666015625,66.4000015258789,5.1999998092651367,264,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:39:29.1238891Z,0,2019-04-20T06:39:29.1010000Z,"WeatherStation","70E9DA61","94F558711F0640FB",31.799999237060547,1001.098876953125,66.699996948242188,5.1999998092651367,266,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:39:59.4667710Z,0,2019-04-20T06:39:59.3530000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1001.095947265625,66.9000015258789,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:40:29.6863530Z,0,2019-04-20T06:40:29.6020000Z,"WeatherStation","70E9DA61","34D33FF8AFD07C9F",31.899999618530273,1001.0341796875,67,5.1999998092651367,263,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:40:59.9043751Z,0,2019-04-20T06:40:59.8530000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1001.0283203125,66.199996948242188,5.1999998092651367,265,"CWF-MX-001"
2019-04-20T00:00:00.0000000,2019-04-20T06:41:30.1283684Z,0,2019-04-20T06:41:30.1100000Z,"WeatherStation","70E9DA61","857633A404EBCA79",31.899999618530273,1001.011962890625,66.300003051757813,5.1999998092651367,265,"CWF-MX-001"
